concept,label
consciousnessOfTheMaterialWorldThatHindersSpiritualDevelopment,consciousness of the material world that hinders spiritual development
greediness,greediness
humanityDegradedBySinEspeciallyLustAndMalice,"humanity degraded by sin, especially lust and malice"
huntingMonkeysBringsRain,hunting monkeys brings rain
idleFoolishness,idle foolishness
impudentSelfSatisfaction,impudent self-satisfaction
incarnationOfTheBlacksmithWhoStoleFire,incarnation of the Blacksmith who stole fire
lovability,lovability
maliciousness,maliciousness
maniBkaBum,Mani bka’bum
sagittariusInTheZodiac,Sagittarius in the zodiac
sexualDesires,sexual desires
thePersonificationsOfDissimulation,the personifications of Dissimulation
theSanguineTemperament,the sanguine temperament
unconsciousActivity,unconscious activity
value,value
obscenity,obscenity
promiscuity,promiscuity
pettiness,pettiness
thePersonificationsOfLogic,the personifications of Logic
aGeneralRestorative,a general restorative
generallyIndicativeOfThePrevailingAtmosphereChaoticEroticSomber,"generally indicative of the prevailing atmosphere (chaotic, erotic, somber)"
harmonyArisingFromChaos,harmony arising from chaos
monogramOfTheVirginMaryEspeciallyWhenShownWithACrown,"monogram of the Virgin Mary, especially when shown with a crown"
orMRStandsForMariaReginaInLatin,or @M.R. @stands for Maria Regina in Latin
theHarmonyOfNumbersWithTheCosmos,the harmony of numbers with the cosmos
theHarmonyOfTheUniverse,the harmony of the universe
theSpiritualMadeManifest,the spiritual made manifest
will,will
theSpiritual,the spiritual
theTenCommandments,the Ten Commandments
tenderness,tenderness
priesthoodWithoutLand,priesthood without land
euphemismForGenitals,euphemism for genitals
revolution,revolution
motion,motion
lackOfIntelligence,lack of intelligence
apocalypse,Apocalypse
mayRevealTheWearerSInnerPersonalityOrOnlyThePersonalityShownToTheWorldEspeciallyAFullRobe,"may reveal the wearer’s inner personality, or only the personality shown to the world (especially a full robe)"
theSecondComingOfChrist,the Second Coming of Christ
judgmentDay,Judgment Day
anUnfeelingGraspingMonster,"an unfeeling, grasping monster"
bigotry,bigotry
congratulations,congratulations
contemplativeEcstasy,contemplative ecstasy
devouringHeat,devouring heat
disrespectForElders,disrespect for elders
happyEvents,happy events
householdTranquility,household tranquility
inconstancyPersonified,Inconstancy personified
invocationOfProtectiveSpirits,invocation of protective spirits
masterOfAnimalsAndFish,Master of Animals and Fish
militaryStrategy,military strategy
moko,Moko
sabaziosUsuallyOnHisHand,Sabazios (usually on his hand)
tarrotarroMangarKunjerKunja,"Tarrotarro, Mangar-kunjer-kunja"
theHumidPrinciple,the humid principle
theIlluminatingInfluenceOfTheGospel,the illuminating influence of the Gospel
theNewYearFestivities,the New Year festivities
godSWord,God’s word
nina,Nina
charmToWardOffEvilThoughtBanishSorrowRestrainLustResistPoisonPreventPlagueStanchBleeding,"charm to ward off evil thought, banish sorrow, restrain lust, resist poison, prevent plague, stanch bleeding"
moralRectitude,moral rectitude
romanEmperors,Roman emperors
stoneFor15Th40Th80ThWeddingAnniversaries,"stone for 15th, 40th, 80th wedding anniversaries"
divineZeal,divine zeal
humanLove,human love
thePersonificationsOfAbundance,the personifications of Abundance
Anger,anger
anythingRedHadHealingQualities,anything red had healing qualities
ares,Ares
beneficentGenii,beneficent Genii
cardinalSVestments,cardinal’s vestments
colorOfPentecostAllSaintsDayFeastsOfMartyrs,"color of Pentecost, All Saints Day, feasts of martyrs"
communionWafer,communion wafer
dawnDeities,dawn deities
dedications,dedications
harmfulness,harmfulness
honeyGreedForPowerAndWealth,honey greed for power and wealth
leftWingPolitics,left-wing politics
lifeEnergy,life energy
matureMen,mature men
priestlyDignity,priestly dignity
primitiveWildness,primitive wildness
revolutionaries,revolutionaries
seljuks,Seljuks
sentiment,sentiment
theActiveMasculinePrincipleAsOpposedToPurpleWhichIsTheRoyalAndPassivePrinciple,the active masculine principle as opposed to purple which is the royal and passive principle
theBloodOfCalvary,the blood of Calvary
theBodyOfMan,the body of man
theFifthHeaven,the Fifth Heaven
theFireOfPentecost,the fire of Pentecost
theLuckiestOfColors,the luckiest of colors
theOttomans,the Ottomans
theRajasAsExpansionInManifestation,the rajas as expansion in manifestation
theRedHorseman,the red horseman
theRedLionOrRedDragon,the Red Lion or Red Dragon
theTairaClan,the Taira clan
theThirdStageInTheGreatWork,the third stage in the Great Work
theZenithPointOfColor,the zenith point of color
unpretendingExcellence,unpretending excellence
victoriousPower,victorious power
youngMothers,young mothers
bacchus,Bacchus
daylight,daylight
gnosis,gnosis
initiates,initiates
thePersianTrinity,the Persian trinity
anAppealToHeaven,an appeal to heaven
contrition,contrition
monstersCarriedOrImitatedInAParadeIndicatesThatTheyAreDominated,monsters carried or imitated in a parade indicates that they are dominated
openingOfTheHigherSelf,opening of the higher self
promoterOfSpiritualGrowth,promoter of spiritual growth
secularAuthority,secular authority
selfExpression,self-expression
spiritualMentorAuthority,"spiritual mentor, authority"
theBeginningOfANewEra,the beginning of a new era
theDawningOfAHigherConsciousness,the dawning of a higher consciousness
theIdealizationOfWoman,the idealization of woman
youthfulFoolishness,youthful foolishness
theUntarnishedSelf,the untarnished self
anIncreaseInSpiritualEnergy,an increase in spiritual energy
bifrost,Bifrost
divineBenevolence,divine benevolence
divinePardonAndReconciliation,divine pardon and reconciliation
emblemOnAgamemnonSShield,emblem on Agamemnon’s shield
equatedWithTheSkyDragon,equated with the sky dragon
godSCovenantWithNoahMan,"God’s covenant with Noah, man"
godSMercy,God’s mercy
goodTimesAfterBad,good times after bad
heavenlyGlory,heavenly glory
pardon,pardon
spiritualInfluencesFromHeaven,spiritual influences from heaven
theBowOfIndra,the bow of Indra
theBridgeBetweenHeavenAndEarth,the bridge between heaven and earth
theCelestialSerpent,the celestial serpent
theFourClassicalElementsOfEarthWindFireAndWater,"the four classical elements of earth, wind, fire, and water"
theHighestStateAttainableInSamsara,the highest state attainable in samsara
theHighestYogicStateInSamsara,the highest yogic state in samsara
theImpartialGraceOfGod,the impartial grace of God
theInseminatingPowerOfASkyGod,the inseminating power of a sky god
theThroneOfTheLastJudgment,the throne of the Last Judgment
throneOfSkyGods,throne of sky gods
iris,iris
iris,Iris
reconciliationBetweenGodAndMan,reconciliation between God and man
reconciliationBetweenGodAndMan,reconciliation between God and Man
poorManSFood,poor man’s food
attributeFortitudePersonifiedSunHeroes,"attribute Fortitude personified, sun heroes"
theFormerShahOfIran,the former Shah of Iran
companionship,companionship
mars,Mars
sparta,Sparta
theHumanHeart,the human heart
theRoyalThrone,the royal throne
pontiusPilate,Pontius Pilate
abandon,abandon
aChildOfTheDevil,a child of the devil
anOversexedMan,an oversexed man
aProudAndEvilAdversary,a proud and evil adversary
dishForBloodletting,dish for bloodletting
theDarkSideOfOneSOwnNature,the dark side of one’s own nature
kingAndQueen,king and queen
aRecluse,a recluse
birthplaceOfLaoTzubeauty,birthplace of Lao-Tzubeauty
Lgen,Ülgen
cycleOfLife,cycle of life
godSJudgment,God’s judgment
january,January
keepYourPromises,keep your promises
obeyerOfNaturalLaw,obeyer of natural law
providerOfSociety,provider of society
sacrificeRewarded,sacrifice rewarded
selfEducation,self-education
sinceThereAreSevenOfThemTheyShareInTheSymbolismOfThatNumber,"since there are seven of them, they share in the symbolism of that number"
theChristianCommunity,the Christian community
theFoodOfThePilgrimOfTheMultitudeSeekingChristianGrowthOrSalvation,"the food of the pilgrim, of the multitude seeking Christian growth or salvation"
theHealthyGrowthOfPlantsSignifiesCosmicSpiritualMaterialFecundity,"the healthy growth of plants signifies cosmic, spiritual, material fecundity"
theSamurai,the Samurai
usuallyConnectedWithFertilityDeitiesSuchAsOsirisAdonisDemeterCeres,"usually connected with fertility deities such as Osiris, Adonis, Demeter/Ceres"
vices,vices
anUngratefulChild,an ungrateful child
aSignOfTooMuchYang,a sign of too much yang
aWomanSSoul,a woman’s soul
blueweed,Blueweed
bringerOfBadLuck,bringer of bad luck
causeOfDrought,cause of drought
chiUpsilonSigma,Chi Upsilon Sigma
corpses,corpses
dominionOverTheNight,dominion over the night
drums,drums
filialIngratitude,filial ingratitude
gwynn,Gwynn
helper,helper
jewsWhoPreferredTheDarknessToTheLightOfChrist,Jews who preferred the darkness to the light of Christ
karachi,Karachi
lackOfNobility,lack of nobility
messengerOfMuurup,messenger of Muurup
omenOfMisfortune,omen of misfortune
omenOfMisfortuneDeath,"omen of misfortune, death"
sacredToGilding,sacred to Gilding
sacredToMinervaAthenaMinervaDemeterCeres,"sacred to Minerva, Athena/Minerva, Demeter/Ceres"
sigmaPi,Sigma Pi
theEmbodimentOfRainDarknessStorm,"the embodiment of rain, darkness, storm"
theGodOfDarkness,the god of darkness
theGodOfHell,the god of hell
theLunarterrestrialPowersOfTheUnconsciousGoverningPlantsAndTheWaters,the lunarterrestrial powers of the unconscious governing plants and the waters
theRetiredLife,the retired life
omenOfBadLuck,omen of bad luck
theSummerSolstice,the Summer solstice
theSummerSolstice,the Summer Solstice
guide,guide
britomartis,Britomartis
casimir,Casimir
catherineOfSienaUsuallySurmountingACross,Catherine of Siena (usually surmounting a cross)
connubialChastity,connubial chastity
dominic,Dominic
francisXavier,Francis Xavier
gertrude,Gertrude
hatredOfFamilyLifeChildrenMarriage,"hatred of family life, children, marriage"
josephMayAlsoBeWithCarpenterSSquare,Joseph (may also be with carpenter’s square)
judah,Judah
majestyEspeciallyTheImperialLily,majesty (especially the imperial lily)
philipNeriUsuallyHeIsAlsoPrayingBeforeAnImageOfTheVirginMary,Philip Neri (usually he is also praying before an image of the Virgin Mary)
placeOfThoseWhoLivedGoodLivesButAreUnbaptized,place of those who lived good lives but are unbaptized
placeOfWaiting,place of waiting
queenlyBeauty,queenly beauty
scholastica,Scholastica
temptress,temptress
theDiscardedMistressTakingRevenge,the discarded mistress taking revenge
thePurifiedSoul,the purified soul
trustInGod,trust in God
upperEgypt,Upper Egypt
virginSaintsEspeciallyInTheEarlyChurch,virgin saints (especially in the early Church)
wifeOfSatan,wife of Satan
homage,homage
alcoholism,alcoholism
monks,monks
dreariness,dreariness
aFormOfTuurngasuk,a form of Tuurngasuk
beatitude,beatitude
blindAnger,blind anger
defensiveness,defensiveness
harmfulEmotionsActionsIdeas,"harmful emotions, actions, ideas"
spiritualAuthorityControlDiscipline,"spiritual authority, control, discipline"
theRomanCatholicChurch,the Roman Catholic church
extravagance,extravagance
damnation,damnation
disloyaltyToOneSOwnKind,disloyalty to one’s own kind
fairyFood,fairy food
momotaro,Momotaro
oneOfTheThreeBlessedFruits,one of the Three Blessed Fruits
preservativeAgainstPoison,preservative against poison
pristineInnocence,pristine innocence
sacredToAthorHarpocrates,"sacred to Athor, Harpocrates"
theDescentFromUnityToMultiplicity,the descent from unity to multiplicity
theft,theft
theHeartOfTheWorld,the heart of the world
theHopelessnessOfWorldlyEndeavor,the hopelessness of worldly endeavor
theInnermostSoul,the innermost soul
thePersonificationsOfSilence,the personifications of Silence
thePlaceOfImmortality,the place of immortality
theSilenceOfVirtue,the silence of virtue
theTruthOfChrist,the truth of Christ
unionWithTheSpirit,union with the spirit
parentalAffection,parental affection
spiritualUnion,spiritual union
unionOfSulfurAndMercuriusSunAndMoonGoldAndSilver,"union of sulfur and Mercurius, sun and moon, gold and silver"
unionOfTheConsciousAndUnconscious,union of the conscious and unconscious
unionOfTheDiscrete,union of the discrete
unionOfTheSoulWithChrist,union of the soul with Christ
dupe,dupe
vivacity,vivacity
mythicAscension,mythic ascension
pastGlory,past glory
suicide,suicide
aPromoterOfSpiritualGrowth,a promoter of spiritual growth
caregiver,caregiver
christEspeciallyASplitWalnutTheOuterCasingBeingHisFleshTheHardShellTheWoodOfTheCrossAndTheKernelHisDivineNature,"Christ (especially a split walnut)— the outer casing being his flesh, the hard shell the wood of the Cross, and the kernel his divine nature"
hiddenRiches,hidden riches
mysteryEspeciallyAHazelNut,mystery (especially a hazel nut)
license,license
theHigherVirtues,the higher virtues
ancientSeaVoyages,ancient sea voyages
clarification,clarification
aCleansingAgent,a cleansing agent
earthlyNature,earthly nature
literaryWit,literary wit
lotSWife,Lot’s wife
piquancy,piquancy
rectification,rectification
spiritualDiscernment,spiritual discernment
theBodyUnitingSpiritAndSoulActiveAndPassive,"the body uniting spirit and soul, active and passive"
theIncorruptibleSpirit,the incorruptible Spirit
aCardinal,a cardinal
spiritualRegeneration,spiritual regeneration
theFixed,the fixed
aPauseInTime,a pause in time
lightAtItsFullest,light at its fullest
oneWhoIsReadyToUndergoTransformationOrChange,one who is ready to undergo transformation or change
overseerOfCleansingTransformation,"overseer of cleansing, transformation"
theOppositeOfDarkness,the opposite of darkness
theZenithOfSpiritualLight,the zenith of spiritual light
toMiddleAgeInMan,to middle age in man
basePassions,base passions
childOfDarkness,child of darkness
communicationOfTheSoulWithTheBody,communication of the soul with the body
darkSideOfThePersonality,dark side of the personality
hasASexualAndPhallicConnotation,has a sexual and phallic connotation
thePrimitiveAndEmotionalSelf,the primitive and emotional self
theSoulBeforeEnteringOnThePathOfSpiritualEvolution,the soul before entering on the path of spiritual evolution
